"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021988","olfactory lobe development","12/2556","37/18805",0.324324324324324,2.38611851287908,3.34722152185007,0.00266391112419276,0.0232001073330121,0.0174702824395098,"ROBO2/SALL1/ROBO1/CHD7/GSX2/LRRK2/SKI/EXT1/RPGRIP1L/WNT5A/SEMA3A/ERBB4",12
"GO:1904385","cellular response to angiotensin","12/2556","37/18805",0.324324324324324,2.38611851287908,3.34722152185007,0.00266391112419276,0.0232001073330121,0.0174702824395098,"AGTR1/FAT1/PRKD1/ARID1B/IGF1R/ROCK2/NFE2L2/AGT/SRC/SLC30A10/PPP3CA/PRKCA",12
"GO:0035116","embryonic hindlimb morphogenesis","10/2556","28/18805",0.357142857142857,2.62757098144422,3.41820478076079,0.00268330971188313,0.0233360898215394,0.0175726807796251,"TBX3/CTNNB1/BMP4/OSR1/GPC3/SHH/ZBTB16/CHD7/MED1/RPGRIP1L",10
"GO:0035435","phosphate ion transmembrane transport","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"XPR1/ANKH/SLC37A4/SLC34A1/SLC20A2/SLC37A2",6
"GO:0046415","urate metabolic process","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"SLC17A3/SLC2A9/SLC22A11/G6PC1/GCKR/ABCG2",6
"GO:0071377","cellular response to glucagon stimulus","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"ADCY8/CPS1/GJB2/FGF21/ASS1/GCG",6
"GO:0072497","mesenchymal stem cell differentiation","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"CTNNB1/SOX5/GSK3B/SOX6/SOX9/FZD1",6
"GO:0098528","skeletal muscle fiber differentiation","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"B4GALNT2/RBM24/SHH/LARGE1/SIX4/CYP26B1",6
"GO:2000049","positive regulation of cell-cell adhesion mediated by cadherin","6/2556","12/18805",0.5,3.67859937402191,3.68122663643989,0.00277652945995275,0.0239441687413548,0.0180305799747539,"AFDN/SERPINF2/SMAD7/FOXA2/WNT5A/FOXA1",6
"GO:0007292","female gamete generation","37/2556","172/18805",0.215116279069767,1.58265321905594,3.04456470459762,0.0027880414773606,0.0240098655717953,0.0180800513917048,"CTNNB1/FSHR/USP9X/NRIP1/TUT7/LGR5/FOXO3/TTK/TDRD7/ZMIZ1/IHH/TOB2/BCL2L10/PTK2B/TOP2A/KAT8/IGF1/SKA1/PAQR7/GAS2/ANG/SRC/AFP/SKA3/PARN/TRIP13/PIWIL2/PAQR5/SHB/ZFX/TAF4B/SPIRE1/PDE3A/PANX1/EDN1/PTEN/IMMP2L",37
"GO:0015918","sterol transport","30/2556","132/18805",0.227272727272727,1.67209062455541,3.07326479360245,0.00284841058853881,0.0244955365257048,0.0184457742142622,"ABCA1/SHH/TTC39B/OSBPL9/GRAMD1C/LIPC/SCARB1/LIPA/VPS54/MSR1/SOAT1/ABCA8/GRAMD1A/GRAMD1B/VPS53/SOAT2/APOA2/PCSK9/MTTP/APOM/NPC1L1/APOB/CLU/EEPD1/EGF/PPARG/TSPO2/RELCH/RXRA/LIPG",30
"GO:0021983","pituitary gland development","13/2556","42/18805",0.30952380952381,2.27722818391833,3.28650445935141,0.00286758594707683,0.0246260932446737,0.0185440868092008,"SALL1/BMP4/POU3F2/CREB1/GLI2/HES1/GHRH/CDH1/ALDH1A2/SOX2/BMPR1A/WNT5A/PCSK1",13
"GO:1901292","nucleoside phosphate catabolic process","39/2556","184/18805",0.21195652173913,1.55940625637885,3.02431453920086,0.00287721299316128,0.0246744023864151,0.0185804648456693,"NT5C1B/PDE10A/PFKP/HK2/PDE1A/INSR/RPTOR/PDE8A/NCOR1/SUCLG1/HIF1A/PDE4D/KAT2B/PDE8B/ENPP1/NUDT9/PRKAA1/PGM1/DPYD/LIPA/UPB1/ZBTB20/IER3/ALDOB/PKLR/NUPR1/IGF1/PFKL/ENO1/ENTPD5/HDAC4/GPD1/SRC/UPP1/PDE9A/UPP2/SLC4A4/SMPDL3A/GDA",39
"GO:0071347","cellular response to interleukin-1","22/2556","88/18805",0.25,1.83929968701095,3.12991471369104,0.00291005131721667,0.0249213561416083,0.0187664274272554,"VRK2/HES1/HIF1A/IL1RAP/IL1R1/FGG/FGB/SIGIRR/MIR21/TANK/HYAL1/IL1R2/EGR1/RORA/TOLLIP/SOX9/IL1RL2/GBP1/IL1B/ST18/PLCB1/EDN1",22
"GO:0080164","regulation of nitric oxide metabolic process","18/2556","67/18805",0.26865671641791,1.97656085768341,3.17590368869961,0.00294168572272448,0.0251224849949019,0.0189178826693945,"KLF4/INSR/TICAM1/ROCK2/P2RX4/PTK2B/PIK3CB/SMAD3/SOD2/ACVR2A/CLU/RAC1/TMEM106A/DDAH1/MIR92A1/IL1B/ASS1/EDN1",18
"GO:2000630","positive regulation of miRNA metabolic process","18/2556","67/18805",0.26865671641791,1.97656085768341,3.17590368869961,0.00294168572272448,0.0251224849949019,0.0189178826693945,"GATA3/NR3C1/KLF4/EGFR/TGFB2/TEAD1/FOXO3/HIF1A/NEAT1/SMAD3/POU2F1/AGT/EGR1/BMPR1A/PPARG/SMAD6/NOTCH2/FOXA1",18
"GO:0034114","regulation of heterotypic cell-cell adhesion","9/2556","24/18805",0.375,2.75894953051643,3.41973040408133,0.00297095755998677,0.0252674818136255,0.0190270690339044,"KLF4/MBP/FGA/FGG/FGB/GCNT2/LCK/IL1B/WNK1",9
"GO:0035331","negative regulation of hippo signaling","9/2556","24/18805",0.375,2.75894953051643,3.41973040408133,0.00297095755998677,0.0252674818136255,0.0190270690339044,"SLMAP/WWC2/STRN3/WWC1/MAPK14/VGLL4/SHANK2/SRC/LIMD1",9
"GO:0035335","peptidyl-tyrosine dephosphorylation","9/2556","24/18805",0.375,2.75894953051643,3.41973040408133,0.00297095755998677,0.0252674818136255,0.0190270690339044,"PTPRZ1/DUSP6/EPM2A/DUSP1/DUSP10/DUSP3/PTPRJ/DUSP7/PTPRT",9
"GO:0006641","triglyceride metabolic process","26/2556","110/18805",0.236363636363636,1.73897424953763,3.08286948936789,0.00298833991268306,0.0253588511068648,0.0190958724810729,"CAT/CPS1/LIPC/SCARB1/AGPAT2/LIPA/GK/MIR29B1/LPIN2/INSIG2/APOA2/PCSK9/SEL1L/G6PC1/APOH/PCK1/MTTP/AGMO/APOB/DGAT2/LPGAT1/LPIN1/C3/GPAM/FGF21/LIPG",26
"GO:0045840","positive regulation of mitotic nuclear division","14/2556","47/18805",0.297872340425532,2.19150601005561,3.24372574060533,0.00298992616845455,0.0253588511068648,0.0190958724810729,"NSMCE2/INSR/CD28/IGF1/SPHK1/SKA1/NUSAP1/SKA3/TGFA/EGF/IL1B/ANAPC5/EDN1/BTC",14
"GO:0010324","membrane invagination","17/2556","62/18805",0.274193548387097,2.01729643091524,3.18211623730104,0.00301071383764968,0.0255000845095439,0.0192022248957096,"ABCA1/RAB31/ANO6/F2RL1/PLCG2/MSR1/GSN/HAVCR1/ARF1/C3/CLCN3/ITGA2/SNX9/ELMO1/SPIRE1/DOCK1/SNX18",17
"GO:0030865","cortical cytoskeleton organization","16/2556","57/18805",0.280701754385965,2.06517859594212,3.1942919945964,0.00304871957215913,0.025786563624051,0.0194179510978181,"FMNL2/CAVIN3/KANK1/IQGAP2/NCKAP1/EPB41/ROCK2/RTKN/WDR1/LLGL2/PTK2B/ECT2/RAC1/LCP1/RHOBTB1/FHOD3",16
"GO:0030833","regulation of actin filament polymerization","29/2556","127/18805",0.228346456692913,1.67999026530134,3.04952077970428,0.00308037274328987,0.025983007298393,0.0195658782787121,"CYRIA/PRKCE/KANK1/NCKAP1/TRIOBP/SPTBN1/CAPZA2/CYFIP2/HIP1R/CRACD/EPS8/GSN/PTK2B/SVIL/CAPG/BAIAP2L2/DMTN/FCHSD2/CDC42EP4/ADD1/ARHGAP40/CDC42EP1/BIN1/VASP/GRB2/SNX9/SCIN/ARHGAP18/CAPZA3",29
"GO:1903707","negative regulation of hemopoiesis","29/2556","127/18805",0.228346456692913,1.67999026530134,3.04952077970428,0.00308037274328987,0.025983007298393,0.0195658782787121,"CTNNB1/BMP4/GLI3/TNFSF18/PRDM16/CTLA4/SHH/CDK6/MAFB/RUNX3/UBASH3B/IHH/QKI/TOB2/BCL6/PIK3R1/IL4R/MIR21/SMAD7/SLC4A2/PGLYRP2/ZFPM1/LILRB3/CEACAM1/RUNX1/CEBPA/MIR30B/SNAI2/ANXA1",29
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","11/2556","33/18805",0.333333333333333,2.45239958268127,3.31192153666855,0.00311751960182222,0.0261532324691644,0.0196940622465275,"CTNNB1/HS3ST4/TCF7L2/HS3ST3B1/EXTL3/UGDH/PXYLP1/EXT1/HS6ST1/SLC35D2/HS2ST1",11
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","11/2556","33/18805",0.333333333333333,2.45239958268127,3.31192153666855,0.00311751960182222,0.0261532324691644,0.0196940622465275,"ADCY8/HIF1A/SLC2A2/SYBU/PLA2G6/NR1H4/SRI/TRPM4/VSNL1/GCG/RFX6",11
"GO:0048799","animal organ maturation","11/2556","33/18805",0.333333333333333,2.45239958268127,3.31192153666855,0.00311751960182222,0.0261532324691644,0.0196940622465275,"GATA3/SEMA4D/ZBTB16/MBTPS2/ALDH1A2/SNX10/PAX2/IGF1/PLXNB1/FGFR3/EXT1",11
"GO:0071634","regulation of transforming growth factor beta production","11/2556","33/18805",0.333333333333333,2.45239958268127,3.31192153666855,0.00311751960182222,0.0261532324691644,0.0196940622465275,"TGFB2/WNT11/HIF1A/CD2AP/FN1/FERMT1/SMAD3/SERPINF2/CX3CL1/BMPR1A/GATA6",11
"GO:0008361","regulation of cell size","38/2556","179/18805",0.212290502793296,1.56186342137243,2.99564056073952,0.00313894426173353,0.026230273145547,0.0197520758736377,"DCC/NRP1/CREB1/VAV3/MAP2/GSK3B/SPP1/SEMA4D/PRKD1/RPTOR/CDKL5/ANO6/CDH1/SLC12A8/SCTR/NRCAM/FN1/ARHGAP35/RTN4/ADCY10/BCL11A/SEMA3F/OLFM1/VAV2/DNM2/RAC1/CLCN3/SLC12A7/MAP3K13/ADNP/DIP2B/STK39/WNK1/VEGFA/WNT5A/EDN1/PTEN/SEMA3A",38
"GO:0034616","response to laminar fluid shear stress","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"ABCA1/KLF4/XBP1/NFE2L2/SMAD7/SMAD6/ASS1",7
"GO:0043584","nose development","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"GLI3/CHD7/SIX4/SKI/SIX1/RPGRIP1L/PROX1",7
"GO:0072350","tricarboxylic acid metabolic process","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"ACLY/CS/IDH1/IDH2/PCK1/SLC34A1/ASS1",7
"GO:0072531","pyrimidine-containing compound transmembrane transport","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"SLC19A3/SLC25A33/SLC25A36/SLC47A1/SLC28A2/SLC22A2/SLC28A1",7
"GO:0097152","mesenchymal cell apoptotic process","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"HNF1B/SHH/HIF1A/PAX2/PAX8/SYNE1/SOX9",7
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development","7/2556","16/18805",0.4375,3.21877445226917,3.52138525506335,0.0031574261731831,0.026230273145547,0.0197520758736377,"CTNNB1/OSR1/GATA3/WWTR1/YAP1/PAX2/PAX8",7
"GO:0060749","mammary gland alveolus development","8/2556","20/18805",0.4,2.94287949921753,3.44784307013228,0.0031649891696865,0.026230273145547,0.0197520758736377,"HIF1A/FOXB1/PRLR/TGFA/EGF/VEGFA/AREG/ERBB4",8
"GO:0061377","mammary gland lobule development","8/2556","20/18805",0.4,2.94287949921753,3.44784307013228,0.0031649891696865,0.026230273145547,0.0197520758736377,"HIF1A/FOXB1/PRLR/TGFA/EGF/VEGFA/AREG/ERBB4",8
"GO:0042475","odontogenesis of dentin-containing tooth","23/2556","94/18805",0.24468085106383,1.8001656511171,3.08451977213115,0.0031803811228778,0.0262871715866816,0.0197949218752843,"CTNNB1/BMP4/GLI3/GLI2/AMELY/WDR72/RUNX2/BCL11B/SHH/ODAM/ANKRD11/STIM1/CTNNA1/FAM20C/SLC34A1/SLC4A2/ACVR2A/BMPR1A/GATA6/MMP20/NECTIN1/CSF1/PERP",23
"GO:1902369","negative regulation of RNA catabolic process","23/2556","94/18805",0.24468085106383,1.8001656511171,3.08451977213115,0.0031803811228778,0.0262871715866816,0.0197949218752843,"LRPPRC/RBM24/RBM47/TENT2/TENT5A/AXIN2/TENT4A/IGF2BP2/BOLL/QKI/IGF2BP3/MAPK14/TRAF3IP2/A1CF/PARN/METTL14/MAPKAPK2/TAF15/TOB1/LARP1/LARP1B/ZCCHC17/ELAVL4",23
"GO:0046031","ADP metabolic process","25/2556","105/18805",0.238095238095238,1.75171398762948,3.06350578271666,0.00320528909468988,0.0264575803987387,0.0199232441297499,"PFKP/HK2/INSR/RPTOR/NCOR1/HIF1A/KAT2B/NUDT9/PRKAA1/PGM1/LIPA/AK4/ZBTB20/IER3/ALDOB/PKLR/NUPR1/IGF1/AK5/PFKL/ENO1/HDAC4/GPD1/SRC/SLC4A4",25
"GO:0033002","muscle cell proliferation","50/2556","251/18805",0.199203187250996,1.46557743984937,2.94511487433449,0.00323385141324681,0.0266393171970625,0.0200600966516283,"CTNNB1/BMP4/TCF7L2/PDE1A/EGFR/TGFB2/JARID2/SHH/FOXP1/PRKG1/ZNF143/TENM4/IGF1R/MAPK14/XBP1/YAP1/VGLL4/AKIRIN1/GJA1/CTNNBIP1/IL6R/PIK3R1/ERN1/MIR200B/IGF1/CFLAR/HMOX1/TGFBR3/GNAI2/PIM1/RBP4/ANG/SERPINF2/MIR21/SRC/PPARGC1A/CX3CL1/SOD2/TNFAIP3/BMPR1A/SKI/PPARG/GATA6/ITGA2/SIX1/RUNX1/EDN1/NRG1/PTEN/ERBB4",50
"GO:1905475","regulation of protein localization to membrane","41/2556","197/18805",0.208121827411168,1.53119364807003,2.97254449549354,0.00323594689922151,0.0266393171970625,0.0200600966516283,"DPP10/PICALM/PRKCE/ACSL3/FARP1/EGFR/GPC3/CDH2/EPM2A/EPHA2/DAB2/SPTBN1/TCAF1/PRKCH/ANXA13/PIK3R1/ZDHHC7/PDZK1/GSN/KIF5B/ZMYND8/SLC51B/SLC30A1/FYN/OLFM1/GRIPAP1/DMTN/SQSTM1/PKDCC/NUMB/PRKCZ/PGRMC1/DAG1/GPC6/SORBS1/LYPLA1/GBP1/WNK1/LYPLAL1/PID1/PRKN",41
"GO:0051098","regulation of binding","43/2556","209/18805",0.205741626794258,1.51368203907122,2.96176080707666,0.00326900718525696,0.0268755977390593,0.0202380220269031,"BMP4/GATA3/USP9X/MAP2/GSK3B/CARD18/TCF7L2/TNKS/ATP2A2/HES1/NIBAN2/GTPBP4/EPB41/WAPL/DAB2/CARD16/PER2/LRRK2/SLN/CTNNBIP1/ILRUN/RAPGEF2/IGF1/HDAC4/EFHB/BCL3/PCSK9/GMNN/RSF1/ZFPM1/ADD1/SKI/EGF/MET/TXN/SP100/HABP4/RIPK2/RALB/STYX/NFIB/SUMO1/PRKN",43
"GO:0051494","negative regulation of cytoskeleton organization","35/2556","162/18805",0.216049382716049,1.58951824803416,2.98874654446359,0.00330946664170348,0.0271719990848784,0.0204612199264897,"TMEFF2/DLC1/MAP2/CDK5RAP2/KANK1/KAT2B/RHPN2/IQCJ-SCHIP1/TRIOBP/SPTBN1/CAPZA2/BRCA1/HIP1R/CRACD/EPS8/PIK3R1/GSN/SVIL/MIR21/CAPG/ATXN7/DMTN/DYRK1A/PHLDB2/ARHGEF18/PAK2/ADD1/MET/TMEM67/LIMA1/SCIN/BMERB1/CAPZA3/CGNL1/PRKN",35
"GO:0006195","purine nucleotide catabolic process","31/2556","139/18805",0.223021582733813,1.64081410927596,3.00750294586473,0.00332679289379988,0.0271871756787822,0.0204726482952538,"NT5C1B/PDE10A/PFKP/HK2/PDE1A/INSR/RPTOR/PDE8A/NCOR1/HIF1A/PDE4D/KAT2B/PDE8B/NUDT9/PRKAA1/PGM1/LIPA/ZBTB20/IER3/ALDOB/PKLR/NUPR1/IGF1/PFKL/ENO1/HDAC4/GPD1/SRC/PDE9A/SLC4A4/GDA",31
"GO:0006720","isoprenoid metabolic process","28/2556","122/18805",0.229508196721311,1.68853741758383,3.0260519633016,0.00332877447223496,0.0271871756787822,0.0204726482952538,"DHRS4/PDSS2/EGFR/ALDH1A1/AKR1C1/HMGCS2/LIPA/ALDH1A2/AKR1C3/NAPEPLD/ABCA4/HSD17B6/PMVK/ADH5/AKR1C4/RBP4/BCO1/ALDH3A2/RETSAT/ADH4/ADH6/CYP3A5/DGAT2/PECR/RDH12/ADH7/CYP26B1/ALDH8A1",28
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","28/2556","122/18805",0.229508196721311,1.68853741758383,3.0260519633016,0.00332877447223496,0.0271871756787822,0.0204726482952538,"NRP1/ROBO1/INSR/EGFR/PRKD1/EPHA2/IGF1R/MERTK/MAPK14/XBP1/EPHB4/ERN1/PIK3CB/SPHK1/MIR21/HRG/FGFR4/FGFR3/DLL4/SEMA6A/MET/GAS1/MAPKAPK2/PTP4A3/VEGFA/NRP2/ERBB4/ANXA1",28
"GO:0070588","calcium ion transmembrane transport","66/2556","350/18805",0.188571428571429,1.38735747820255,2.90122338113148,0.00332895193601696,0.0271871756787822,0.0204726482952538,"PRKCE/PLCH1/ITPR2/VDAC1/PRKD1/STIM2/ATP2A2/ANO6/PDE4D/CACNA1D/SEC61A1/UBASH3B/PLCG2/GRIN2B/CHD7/STIM1/TRPC4AP/ERO1A/SLN/P2RX4/HTT/MIR328/PTK2B/ATP2B1/FYN/IBTK/SPG7/MICU1/F2/MIR21/TRPM8/SRI/SMDT1/CX3CL1/TMBIM6/ATP2A1/CYBA/ANK2/TRPM4/PPP3CA/LETM2/ASPH/LCK/PLA2G1B/TRPC6/FMR1/BIN1/CNGB1/DIAPH1/SESTD1/SLC8A3/VMP1/ATG5/CACNA1A/PLCB1/TRPM3/NIPSNAP2/TRDN/CACNG1/SUMO1/ATP1B1/SLC8A1/PANX1/EDN1/MAIP1/CACNA2D3",66
"GO:0051258","protein polymerization","55/2556","282/18805",0.195035460992908,1.43491464944117,2.9185366669198,0.00336321916585823,0.0274219829013182,0.0206494642227691,"CYRIA/WDR72/MAP2/CDK5RAP2/PRKCE/VDAC2/RANBP9/KANK1/AMBRA1/WASF3/NCKAP1/CD2AP/TRIOBP/SPTBN1/COBL/CAPZA2/CYFIP2/HIP1R/FGA/FGG/CRACD/EPS8/GSN/FGB/PTK2B/SVIL/SKA1/ANG/CAPG/BAIAP2L2/DMTN/FCHSD2/CDC42EP4/DYRK1A/DNM2/AKAP9/ADD1/RAC1/MET/ARHGAP40/CDC42EP1/MAP4/BIN1/VASP/DIAPH1/GRB2/WASL/SNX9/SCIN/ARHGAP18/SPIRE1/CAPZA3/PRKN/TRIM32/MZT1",55
"GO:0032722","positive regulation of chemokine production","19/2556","73/18805",0.26027397260274,1.91488734538127,3.1061984788932,0.00337104493013286,0.0274219829013182,0.0206494642227691,"ADORA2B/HIF1A/TICAM1/F2RL1/MBP/IL6R/C5/HMOX1/IL4R/SELENOK/EGR1/OAS1/MIR92A1/FFAR2/IL1B/HAVCR2/RIPK2/WNT5A/TRIM32",19
"GO:0070830","bicellular tight junction assembly","19/2556","73/18805",0.26027397260274,1.91488734538127,3.1061984788932,0.00337104493013286,0.0274219829013182,0.0206494642227691,"FZD5/WNT11/MPP7/EPHA2/PARD3/ROCK2/PRKCH/ECT2/AFDN/PAK2/CLDN7/PECAM1/RAC1/CLDN14/CLDN19/CLDN16/MARVELD2/STRN/SNAI2",19
"GO:0002526","acute inflammatory response","26/2556","111/18805",0.234234234234234,1.72330781485711,3.03127790721984,0.0034083462926125,0.0276204868235574,0.0207989428237554,"MBL2/CNR1/GATA3/ANO6/A2M/AHSG/LIPA/FN1/CTNNBIP1/SERPINA1/IL6R/NUPR1/ITIH4/SAA4/SIGIRR/F2/SERPINF2/C3/EXT1/SERPINA3/PRCP/MIR92A1/FFAR2/IL6ST/IL1B/ASS1",26
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","26/2556","111/18805",0.234234234234234,1.72330781485711,3.03127790721984,0.0034083462926125,0.0276204868235574,0.0207989428237554,"BMP4/GPC3/TGFB2/TGFBR2/HES1/TTK/DAB2/ACVR1B/PARP1/MEN1/ZC3H3/FERMT1/SMAD3/TGFBR3/ILK/RNF111/NUP93/MIR21/PELO/ACVR2A/BMPR1A/GATA6/GATA4/NOTCH2/CCN1/MIR30B",26
"GO:0030336","negative regulation of cell migration","72/2556","388/18805",0.185567010309278,1.36525337592566,2.88332026319613,0.0034088859021614,0.0276204868235574,0.0207989428237554,"PTGER4/BMP4/ROBO1/TMEFF2/DLC1/GSK3B/NEDD9/KLF4/SHH/KANK1/PTPRM/MCC/FOXO3/STARD13/LRCH1/PRKG1/GTPBP4/PTPRK/TCAF1/DUSP1/CDH1/MIR29B1/RAP2A/BRAF/GJA1/DUSP10/RHOB/CORO1C/ARID4B/MIR200B/C5/NFE2L2/MIA3/ZMYND8/PTPRG/AFDN/HMOX1/TGFBR3/JUP/MIR21/APOH/SMAD7/DPP4/HRG/CX3CL1/PHLDB2/DLL4/CARD10/BMPR1A/MIR193A/RAC1/DUSP3/PPARG/SP100/DAG1/STK24/ABHD2/MIR92A1/WASL/PTPRJ/CLDN19/PLCB1/ADAMTS9/BMERB1/BCR/SRGAP1/GADD45A/MIR4500/PTEN/ERBB4/PTPRT/CDH11",72
"GO:0010742","macrophage derived foam cell differentiation","12/2556","38/18805",0.31578947368421,2.32332592043489,3.23857095963146,0.00341921621989179,0.0276315690849971,0.0208072880540011,"ABCA1/AGTR1/MSR1/PRKCH/SOAT1/SOAT2/AGT/APOB/SELENOK/PPARG/CSF1/WNT5A",12
"GO:0046164","alcohol catabolic process","12/2556","38/18805",0.31578947368421,2.32332592043489,3.23857095963146,0.00341921621989179,0.0276315690849971,0.0208072880540011,"SULT1E1/SCARB1/AKR1D1/GK/ALDH1B1/AKR1C3/ACSS1/ADH4/SULT1C4/ALDH2/SULT1B1/HAO1",12
"GO:0030308","negative regulation of cell growth","37/2556","174/18805",0.21264367816092,1.56446180274495,2.96676622617683,0.00342450487740264,0.0276380851754773,0.0208121948391059,"DCC/NRP1/OSTN/MAP2/SPP1/TGFB2/FRZB/FOXP1/SERTAD2/ST7L/ENPP1/DAB2/BRCA1/CDH1/ACVR1B/VGLL4/CDKN2AIP/SPAG9/BCL6/GJA1/RTN4/MEG3/BCL11A/SEMA3F/ENO1/SMAD3/CGRRF1/HNF4A/HYAL1/HRG/JADE1/CDHR2/PTPRJ/DIP2B/WNT5A/SMARCA2/SEMA3A",37
"GO:0001841","neural tube formation","24/2556","100/18805",0.24,1.76572769953052,3.04500302209683,0.00343211431467547,0.0276632900186784,0.0208311747396402,"BMP4/DLC1/STK3/TGFB2/HIF1A/IFT57/SETD2/LUZP1/COBL/DEAF1/ST14/ARHGAP35/PAX2/TRIM71/TULP3/CELSR1/KDM2B/PHACTR4/CC2D2A/SKI/BCL10/VASP/WNT5A/OPA1",24
"GO:0048259","regulation of receptor-mediated endocytosis","29/2556","128/18805",0.2265625,1.66686534135368,3.00249158393201,0.00347655899287703,0.0279484520861535,0.0210459091711804,"PICALM/MKLN1/INSR/CBLB/BICD1/TBC1D5/AHI1/DAB2/AAK1/PLCG2/HIP1R/PIK3CB/ATXN2/PCSK9/SYNE1/ARF1/NUMB/CLU/RAC1/EGF/BMP2K/C3/FMR1/WASL/DTNBP1/VEGFA/SUSD4/HIP1/NRG1",29
"GO:0072089","stem cell proliferation","29/2556","128/18805",0.2265625,1.66686534135368,3.00249158393201,0.00347655899287703,0.0279484520861535,0.0210459091711804,"TBX3/CTNNB1/KITLG/GLI3/RUNX2/WNT11/ZNRF3/SHH/TGFBR2/ZFP36L1/ABCB1/RNF43/AXIN2/MIR29B1/YAP1/GJA1/TRIM71/FERMT1/PIM1/ANG/SOX9/NKAP/SHB/RUNX1/CEBPA/NFIB/WNT5A/LIG4/SNAI2",29
"GO:1901136","carbohydrate derivative catabolic process","51/2556","258/18805",0.197674418604651,1.45432998507843,2.914316023772,0.00348895245203118,0.0280115635666983,0.0210934337526172,"STT3B/PDE10A/PFKP/HK2/PDE1A/INSR/AOAH/RPTOR/PDE8A/ALDH1A1/NCOR1/HIF1A/PDE4D/KAT2B/PDE8B/NUDT9/PRKAA1/GPD1L/PGM1/DPYD/LIPA/UPB1/ZBTB20/GLB1/IER3/ALDOB/PKLR/AMDHD2/SMPD1/NUPR1/IGF1/PFKL/ENO1/ENTPD5/HDAC4/FBXO17/GPD1/SRC/HYAL1/UPP1/PGLYRP2/PDE9A/UPP2/SLC4A4/MANBA/NEU4/CEMIP2/GDA/DCTD/LYG1/HGSNAT",51
"GO:0032414","positive regulation of ion transmembrane transporter activity","18/2556","68/18805",0.264705882352941,1.94749378624689,3.1043667638893,0.00350207267605057,0.0280438702863998,0.02111776155032,"STIM2/TCAF1/STIM1/HTT/PDZK1/FXYD2/ATP2A1/AKAP9/ANK2/ASPH/TRPC6/TESC/VMP1/NIPSNAP2/STK39/TRDN/ATP1B1/EDN1",18
"GO:0035019","somatic stem cell population maintenance","18/2556","68/18805",0.264705882352941,1.94749378624689,3.1043667638893,0.00350207267605057,0.0280438702863998,0.02111776155032,"KLF4/HNF1B/HES1/BCL9/LDB2/YAP1/BRAF/PAX2/PAX8/MED15/SOX2/BMPR1A/SOX9/NKAP/SKI/ZFP36L2/LIG4/MED30",18
"GO:0050852","T cell receptor signaling pathway","33/2556","151/18805",0.218543046357616,1.60786462705593,2.97441515824438,0.00352391634575287,0.028182189608187,0.0212219195864782,"GATA3/CTLA4/CBLB/CD28/BTRC/SH2D1A/SPPL3/SLA2/PDE4D/CD226/BTN3A2/CD2AP/PLCG2/LIPA/BRAF/RBCK1/RFTN1/FYN/ELF1/BCAR1/NFKBIZ/DUSP3/LCK/BCL10/SHB/GBP1/BTN2A1/CEACAM1/PTPRJ/RIPK2/WNK1/PAWR/TNFRSF21",33
